diff_booking_to_cancel,original_selling_amount,day_of_year,how_far_in_advance,length_of_stay,no_of_adults,hotel_brand_code,customer_nationality,charge_option,hotel_chain_code,original_payment_method
53,1310.41,33,156,0,4,93,91,1,234,29
-1,144.83,170,77,0,2,387,37,2,334,29
-1,177.04,238,24,0,2,566,86,2,612,29
-1,357.0,81,137,0,2,387,18,2,334,29
-1,82.04,198,1,0,2,843,85,2,585,29
-1,239.85,214,10,0,2,52,82,2,531,22
10,499.83,191,15,0,2,548,81,1,109,29
6,202.36,176,7,0,4,851,91,1,463,29
-1,111.82,216,29,0,2,412,56,2,336,29
-1,568.02,235,7,0,2,572,44,2,273,19
-1,220.59,185,4,0,2,125,32,2,24,29
-1,87.86,220,27,0,1,827,80,2,3,29
-1,58.33,215,4,0,2,12,92,2,267,29
35,298.33,172,35,0,1,761,91,1,393,29
-1,638.26,159,41,0,4,51,37,2,200,29
-1,95.32,246,4,0,2,342,92,2,267,19
-1,626.89,187,28,0,2,147,91,2,13,29
-1,292.76,77,112,0,2,487,91,2,586,29
-1,233.22,143,75,0,2,558,99,2,522,29
-1,108.47,186,6,0,2,67,82,2,178,5
-1,51.86,236,23,0,2,603,18,2,298,22
-1,226.9,92,163,0,2,621,82,2,539,29
-1,260.77,201,6,0,2,322,86,2,492,19
-1,37.1,216,4,0,2,869,40,2,24,22
155,191.29,54,155,0,4,264,98,1,492,29
-1,49.78,197,4,0,2,398,82,2,549,29
-1,135.78,230,0,0,2,133,18,2,454,19
12,154.76,229,34,0,1,741,37,1,168,29
-1,87.03,194,22,0,2,71,56,2,274,19
-1,583.98,192,78,0,6,889,37,2,342,19
-1,1449.66,200,39,0,2,188,18,2,319,27
-1,187.29,213,5,0,2,859,82,2,548,19
-1,184.72,202,22,0,1,512,44,2,455,5
-1,214.78,229,2,0,4,619,98,2,256,19
-1,195.93,218,2,0,3,308,91,2,565,19
3,969.92,174,14,0,14,888,39,2,312,19
-1,146.79,230,3,0,4,475,95,2,504,30
-1,504.4,163,24,0,3,572,86,2,273,19
-1,142.35,111,100,0,2,226,98,1,613,29
-1,10.32,248,1,0,1,713,44,2,593,29
-1,121.33,172,15,0,2,741,99,2,168,22
-1,169.29,249,13,0,2,621,91,2,539,29
-1,108.02,210,2,0,2,87,40,2,120,19
17,62.5,111,80,0,2,741,86,2,168,19
-1,540.18,173,57,0,2,273,16,2,159,29
-1,45.81,185,2,0,1,107,92,2,549,29
-1,149.18,213,4,0,2,464,49,2,548,29
-1,77.92,168,23,0,2,114,18,2,407,4
28,528.73,195,43,0,2,308,37,1,565,29
173,89.69,47,173,0,2,230,91,1,168,19
-1,81.34,199,7,0,2,412,56,2,336,29
-1,580.94,120,149,0,4,859,86,2,548,29
-1,12.74,183,20,0,2,502,40,2,518,15
14,51.11,87,134,0,3,546,86,2,345,29
-1,144.1,258,7,0,2,859,56,2,548,19
-1,47.86,165,24,0,3,427,40,2,548,2
22,277.43,167,22,0,3,487,86,2,586,19
-1,120.02,234,8,0,1,266,3,2,618,19
-1,195.6,119,68,0,2,855,39,2,192,5
8,115.15,207,10,0,2,301,67,2,556,29
-1,99.04,188,1,0,2,884,56,2,2,19
-1,283.99,170,21,0,2,431,86,2,334,29
10,61.17,188,17,0,1,52,86,1,531,29
-1,466.59,122,67,0,3,51,91,1,200,19
-1,153.99,234,2,0,3,270,44,2,334,19
7,460.9,218,8,0,1,447,99,1,96,19
-1,140.82,230,3,0,2,447,44,2,96,19
-1,26.32,216,2,0,2,304,92,2,512,17
-1,866.05,242,8,0,1,855,39,2,192,29
21,451.91,143,118,0,2,356,91,1,124,19
-1,318.91,206,12,0,2,322,86,2,492,19
1,48.1,250,1,0,1,463,44,2,228,26
-1,42.67,133,72,0,2,490,40,1,617,29
-1,173.24,203,21,0,4,29,92,2,560,29
-1,46.72,262,3,0,2,478,37,2,287,19
20,673.73,191,29,0,2,121,3,1,618,19
4,62.38,263,8,0,1,592,44,2,482,16
74,1078.23,86,138,0,2,134,86,2,553,19
-1,123.09,242,28,0,2,871,86,2,16,5
-1,62.65,229,31,0,2,276,44,1,325,29
-1,73.16,209,3,0,2,107,99,2,549,5
-1,139.68,181,3,0,2,772,18,2,548,28
-1,48.83,229,1,0,2,762,92,2,97,29
-1,301.05,178,79,0,2,10,99,1,531,29
-1,722.4,219,8,0,2,322,99,2,492,29
20,399.13,229,31,0,2,4,91,2,509,16
-1,119.75,207,17,0,2,534,56,1,132,29
-1,33.32,185,11,0,4,584,92,1,356,29
-1,56.35,236,2,0,2,320,92,2,548,29
107,931.6,73,124,0,2,114,16,2,407,19
335,2350.32,284,336,0,3,169,95,1,51,29
-1,133.1,213,2,0,1,281,86,2,276,29
7,1372.41,171,12,0,2,718,3,2,51,29
-1,193.71,205,12,0,2,464,92,2,548,29
11,306.15,218,12,0,1,10,82,1,531,19
9,107.57,240,29,0,1,50,86,1,614,5
64,160.24,182,80,0,2,879,37,1,579,19
30,293.98,224,30,0,2,312,37,2,267,29
30,420.83,196,31,0,2,477,86,1,232,5
-1,244.1,234,30,0,2,4,18,2,509,19
-1,50.37,255,1,0,1,469,102,2,536,29
-1,194.31,240,11,0,2,654,40,2,508,29
28,474.65,220,28,0,2,308,74,2,565,19
54,857.41,189,63,0,2,741,99,1,168,29
-1,316.42,107,96,0,2,243,44,1,273,16
-1,454.72,183,17,0,2,534,86,2,132,27
1,216.61,257,2,0,2,55,56,2,469,29
33,83.37,229,33,0,2,124,44,1,182,19
-1,156.45,219,5,0,2,671,86,1,341,19
-1,77.42,258,3,0,1,478,37,2,287,29
-1,41.9,249,14,0,2,528,44,2,549,5
6,165.32,228,7,0,2,761,86,1,393,19
-1,55.64,193,1,0,2,870,86,2,178,19
-1,281.2,202,4,0,1,561,86,2,546,19
22,1529.4,32,159,0,2,287,94,1,112,5
96,530.7,28,187,0,2,631,86,2,472,29
-1,357.08,249,5,0,2,697,86,2,27,19
-1,432.58,243,23,0,2,100,91,2,39,29
-1,743.55,204,8,0,2,267,42,2,242,19
-1,519.36,180,47,0,2,230,86,2,168,16
-1,243.69,218,11,0,4,268,92,2,436,29
-1,258.72,237,1,0,2,401,99,2,79,29
-1,419.98,242,5,0,2,219,8,2,548,19
94,459.36,60,159,0,2,78,54,1,110,29
-1,68.79,240,4,0,2,572,12,2,273,29
-1,11.7,256,3,0,2,166,40,2,502,3
-1,420.7,217,25,0,2,324,3,2,548,29
-1,689.6,67,199,0,3,363,56,2,54,29
-1,57.9,193,3,0,2,886,28,2,24,19
-1,136.22,238,33,0,2,697,86,2,27,29
62,265.65,205,62,0,1,262,44,2,543,29
-1,512.55,132,70,0,2,578,18,2,10,27
-1,70.53,192,25,0,2,572,56,2,273,19
-1,54.81,208,18,0,2,7,99,2,511,29
-1,158.31,186,15,0,2,113,39,2,375,19
57,3200.84,156,58,0,8,93,18,2,234,4
21,410.26,167,21,0,2,178,86,1,176,19
-1,13.82,214,13,0,2,502,74,2,518,19
-1,1210.18,26,207,0,2,248,37,1,422,29
-1,66.39,257,2,0,2,397,56,2,51,29
-1,95.68,236,4,0,2,886,99,2,24,19
34,298.12,195,68,0,2,50,98,1,614,5
5,124.13,264,7,0,1,595,44,1,580,29
-1,294.72,184,53,0,4,741,87,1,168,29
-1,227.18,204,13,0,1,4,37,2,509,5
-1,52.32,180,44,0,1,827,92,2,3,29
7,56.56,236,7,0,2,320,56,2,548,29
-1,146.36,196,1,0,2,685,92,2,136,29
-1,131.97,201,0,0,3,320,74,2,548,29
51,2173.56,179,62,0,4,225,18,2,176,29
-1,21.68,201,5,0,2,792,40,2,120,3
-1,165.58,84,115,0,2,631,40,2,472,19
11,200.88,247,11,0,4,412,56,2,336,19
-1,148.52,221,37,0,2,361,56,2,250,19
33,162.46,236,37,0,2,308,91,2,565,29
45,710.74,187,45,0,2,138,44,2,51,5
-1,175.17,163,109,0,1,687,95,2,235,29
-1,161.32,257,9,0,2,889,91,2,51,19
-1,104.34,259,0,0,2,504,99,2,454,29
-1,532.75,80,115,0,4,136,18,2,519,4
13,353.44,209,21,0,4,264,71,2,492,29
-1,168.72,70,143,0,1,252,91,1,563,29
-1,146.69,200,17,0,2,465,56,2,51,21
-1,1560.68,155,28,0,2,749,86,2,397,29
-1,87.27,195,2,0,2,490,82,2,617,29
-1,94.62,174,54,0,2,871,18,2,16,4
-1,75.95,210,1,0,1,225,44,2,176,19
121,254.51,35,170,0,2,297,86,1,583,29
-1,376.3,104,122,0,4,781,18,2,42,27
-1,216.42,179,33,0,2,490,40,1,617,29
15,232.06,230,16,0,2,714,86,1,597,16
-1,317.43,249,6,0,2,888,39,2,312,19
-1,53.15,272,1,0,2,458,56,2,51,29
15,334.11,194,78,0,2,427,8,2,548,29
-1,453.38,209,1,0,2,530,99,2,202,29
34,444.89,95,156,0,2,10,37,1,531,29
90,665.88,92,91,0,4,697,91,1,27,29
-1,292.95,6,226,0,2,634,82,2,72,29
-1,105.58,257,8,0,2,709,56,2,87,29
-1,669.78,140,121,0,4,42,3,1,409,19
11,105.43,206,55,0,2,147,91,1,13,19
-1,369.13,260,2,0,1,526,18,2,222,29
-1,58.83,264,6,0,2,50,18,2,614,29
-1,1290.96,236,3,0,2,859,49,2,548,29
-1,11.68,259,1,0,2,709,56,2,87,29
-1,378.41,60,207,0,3,114,44,1,407,5
-1,545.05,187,10,0,2,321,99,2,58,19
-1,186.69,221,34,0,2,687,18,1,235,19
-1,152.08,179,58,0,2,292,54,2,268,19
-1,53.94,188,23,0,2,584,62,1,356,29
-1,62.53,238,4,0,2,872,44,2,535,29
-1,342.58,181,64,0,4,308,91,1,565,29
-1,435.02,184,7,0,1,350,95,2,427,29
-1,131.76,267,4,0,2,597,28,2,331,29
-1,59.27,198,1,0,2,328,37,2,123,19
-1,298.67,249,23,0,2,741,86,2,168,19
-1,417.28,256,11,0,2,188,91,1,319,29
-1,51.23,272,1,0,1,392,86,2,94,29
-1,186.49,233,5,0,2,189,92,2,397,29
169,375.52,14,207,0,2,93,54,1,234,29
-1,129.03,208,2,0,6,603,95,2,298,29
-1,17.69,188,1,0,2,870,92,2,178,26
-1,36.76,189,1,0,2,84,72,2,156,19
-1,294.71,206,4,0,2,610,98,2,231,19
-1,273.22,183,25,0,2,51,86,2,200,29
8,843.8,184,15,0,2,311,82,2,51,29
-1,62.21,167,67,0,2,52,91,2,531,16
-1,314.02,191,0,0,1,513,81,2,359,19
-1,211.5,258,8,0,3,268,92,2,436,29
-1,588.46,216,8,0,2,308,92,2,565,16
-1,97.62,249,24,0,2,886,28,2,24,29
-1,1181.49,260,9,0,1,98,102,2,498,19
-1,1540.76,107,123,0,8,653,56,2,566,29
7,354.97,233,8,0,4,51,91,2,200,19
34,464.6,219,34,0,2,399,102,2,359,19
7,325.0,184,28,0,1,322,44,2,492,19
7,1558.92,247,8,0,2,515,91,2,79,29
5,63.26,191,27,0,2,562,86,1,614,19
-1,99.49,157,97,0,2,147,37,1,13,29
-1,950.8,185,26,0,2,718,82,2,51,19
-1,1088.59,193,29,0,2,396,86,1,247,29
-1,265.74,235,11,0,2,741,86,2,168,29
23,222.15,62,151,0,2,78,18,2,110,29
-1,9.02,265,1,0,1,709,56,2,87,29
-1,150.0,258,1,0,1,839,44,2,364,26
6,136.53,121,71,0,1,724,86,1,310,5
-1,91.82,259,2,0,2,398,40,2,549,29
15,317.62,187,15,0,2,741,41,1,168,29
53,1045.85,138,86,0,2,178,44,1,176,16
-1,418.88,151,56,0,2,243,99,2,273,19
-1,48.31,237,1,0,2,490,56,2,617,29
-1,13.36,255,6,0,2,709,40,2,87,19
-1,407.0,220,34,0,2,759,71,2,359,29
-1,162.91,215,4,0,2,858,65,2,136,29
-1,43.39,254,7,0,1,846,44,2,36,16
18,1258.04,177,19,0,2,665,91,2,548,29
-1,109.93,243,16,0,2,859,92,2,548,29
26,77.08,246,27,0,2,603,95,1,298,29
-1,87.29,171,26,0,1,703,39,2,45,29
-1,229.62,185,38,0,1,487,86,1,586,29
22,277.74,164,22,0,2,426,95,2,391,19
-1,86.65,221,1,0,2,397,95,2,51,29
-1,19.49,199,19,0,2,584,92,1,356,29
20,140.72,213,24,0,1,62,86,2,268,19
-1,222.92,203,24,0,2,562,86,2,614,19
21,1088.94,96,99,0,4,753,99,2,273,29
-1,42.95,242,1,0,2,572,56,2,273,29
-1,193.7,199,44,0,3,465,86,2,51,29
-1,71.43,232,5,0,2,607,3,2,453,29
-1,91.76,208,4,0,2,827,90,2,3,5
39,412.0,124,66,0,4,468,92,2,78,29
-1,830.53,221,38,0,1,15,98,2,12,19
5,178.75,243,5,0,2,530,99,2,202,29
-1,100.22,192,2,0,1,148,3,2,72,19
-1,732.0,234,12,0,3,815,99,2,79,19
26,1202.16,187,29,0,5,152,86,1,614,19
-1,772.99,167,88,0,2,854,37,2,357,27
-1,121.74,174,48,0,2,592,95,1,482,19
-1,61.58,182,17,0,2,51,18,1,200,29
24,258.86,219,24,0,2,706,92,1,531,29
-1,74.57,234,18,0,2,846,92,1,36,19
-1,482.52,101,93,0,4,447,91,1,96,19
-1,76.24,266,4,0,1,872,86,2,535,19
-1,264.32,206,2,0,2,787,81,2,278,29
-1,275.5,185,2,0,2,634,99,2,72,29
-1,113.69,207,2,0,2,572,90,2,273,19
-1,321.42,239,17,0,3,427,40,2,548,29
2,243.9,181,2,0,2,264,18,2,492,19
-1,36.18,203,11,0,1,546,86,2,345,19
31,322.53,154,35,0,3,614,91,1,616,29
-1,136.83,161,42,0,2,871,44,1,16,29
-1,95.19,196,20,0,2,464,3,2,548,19
18,182.24,220,18,0,1,188,86,1,319,19
39,180.29,143,41,0,2,121,3,2,618,19
-1,184.09,220,2,0,2,464,3,2,548,29
-1,39.9,232,2,0,2,859,56,2,548,19
-1,659.64,261,3,0,2,865,99,2,20,29
-1,951.66,220,9,0,6,859,86,2,548,29
-1,297.14,203,20,0,2,62,44,1,268,29
-1,187.88,230,13,0,2,427,92,1,548,5
-1,68.97,185,22,0,2,761,86,2,393,19
36,1618.56,108,86,0,12,12,56,1,267,29
59,81.4,167,82,0,2,872,91,2,535,16
35,375.0,232,35,0,2,706,44,2,531,26
-1,167.64,243,1,0,4,706,86,2,531,5
163,526.05,45,167,0,2,190,92,2,351,5
51,1652.76,124,63,0,4,33,85,1,22,29
2,449.25,183,2,0,2,138,98,2,51,29
-1,579.12,208,54,0,2,556,86,2,420,5
-1,33.74,192,3,0,2,168,74,2,90,19
-1,12.48,222,6,0,1,419,40,2,83,16
-1,216.05,204,47,0,2,753,80,2,273,19
5,193.25,223,31,0,2,824,86,2,380,29
-1,73.66,131,75,0,3,111,86,2,162,29
-1,50.06,250,4,0,2,541,82,2,544,29
-1,19.15,236,16,0,2,28,40,1,549,29
-1,297.72,242,15,0,2,859,95,2,548,26
-1,205.56,200,29,0,2,410,98,1,386,29
-1,359.29,197,53,0,2,272,86,2,51,19
36,80.85,138,59,0,2,243,86,1,273,19
-1,40.91,190,2,0,2,184,99,2,417,29
93,318.92,159,93,0,4,872,91,2,535,5
-1,91.18,215,0,0,4,738,99,2,54,29
16,234.44,177,37,0,2,262,44,1,543,5
-1,107.28,205,17,0,2,50,72,2,614,19
14,230.63,184,14,0,2,130,37,1,436,29
16,268.66,231,22,0,2,815,18,2,79,4
-1,245.92,150,91,0,2,753,37,2,273,19
18,179.16,111,89,0,3,410,91,1,386,19
36,132.04,193,38,0,6,822,37,1,298,19
-1,458.96,180,3,0,1,169,99,2,51,19
-1,134.62,190,4,0,2,490,18,2,617,27
-1,240.99,219,6,0,2,19,95,2,381,19
252,328.35,342,253,0,2,716,81,1,611,29
-1,64.97,247,2,0,2,328,37,2,123,19
15,53.06,186,16,0,2,163,3,2,237,26
-1,116.84,233,2,0,2,447,44,2,96,29
-1,282.42,220,11,0,2,155,67,1,213,29
-1,167.92,209,4,0,4,226,56,2,613,20
-1,257.6,234,11,0,2,152,37,2,614,27
-1,125.44,185,32,0,2,790,44,1,614,29
-1,305.78,147,46,0,2,687,91,1,235,29
-1,83.9,199,1,0,2,385,3,2,573,29
-1,167.84,220,18,0,2,487,86,1,586,19
-1,223.2,154,110,0,2,304,89,2,512,19
-1,237.05,225,5,0,4,151,95,2,296,19
-1,232.77,231,4,0,4,572,56,2,273,19
-1,270.24,259,14,0,2,50,5,2,614,29
-1,376.0,196,23,0,2,322,95,1,492,19
-1,168.96,188,8,0,2,67,40,2,178,29
42,73.06,154,114,0,2,741,91,2,168,29
-1,356.16,182,9,0,2,62,44,2,268,19
-1,131.17,23,164,0,2,772,91,2,548,29
-1,363.56,141,86,0,2,178,86,1,176,29
-1,743.64,225,5,0,4,322,95,2,492,29
-1,187.76,206,4,0,6,793,92,2,339,29
78,246.36,166,90,0,4,308,91,2,565,5
-1,1192.08,205,28,0,2,508,91,1,69,19
-1,432.14,122,61,0,2,755,42,2,3,29
12,442.84,221,34,0,1,807,62,1,91,19
-1,17.91,220,9,0,2,584,92,1,356,29
-1,105.04,263,3,0,2,759,51,2,359,29
40,250.83,210,61,0,2,138,44,1,51,29
-1,441.24,167,31,0,2,508,37,1,69,19
-1,254.4,239,27,0,1,60,86,1,35,19
-1,293.13,241,3,0,2,773,86,2,415,29
-1,127.1,258,8,0,2,697,86,2,27,29
-1,150.14,193,47,0,1,308,86,2,565,19
-1,163.93,262,11,0,2,217,56,1,185,29
23,619.77,71,141,0,2,697,91,1,27,16
-1,168.18,245,11,0,2,737,56,1,157,19
-1,101.33,222,3,0,2,322,54,2,492,29
-1,34.31,228,2,0,2,304,89,2,512,29
-1,131.25,203,8,0,2,502,74,2,518,19
-1,82.11,135,51,0,6,778,74,2,304,19
-1,300.03,157,55,0,2,478,37,2,287,29
-1,105.96,183,21,0,2,243,74,2,273,19
-1,404.37,221,21,0,1,798,6,2,611,19
-1,480.19,244,2,0,2,562,99,2,614,29
244,122.43,347,244,0,2,231,44,1,618,29
-1,16.63,220,4,0,2,584,92,2,356,19
9,452.17,225,9,0,2,759,86,1,359,19
109,129.19,103,112,0,6,700,86,1,385,19
-1,447.7,176,29,0,4,51,92,1,200,29
31,263.4,233,31,0,2,678,102,1,24,29
-1,66.08,243,1,0,1,277,18,2,406,26
-1,250.73,242,4,0,2,40,56,2,241,29
-1,201.61,118,124,0,1,469,86,2,536,29
-1,141.4,168,48,0,3,188,95,2,319,16
-1,44.71,213,9,0,2,527,56,2,136,29
-1,113.9,236,9,0,3,11,56,2,274,19
-1,502.62,201,4,0,2,772,99,2,548,29
-1,400.49,220,39,0,2,508,91,1,69,19
-1,18.72,229,1,0,2,28,40,2,549,29
-1,56.88,271,1,0,2,572,56,2,273,19
-1,379.1,214,56,0,2,243,99,2,273,19
-1,1423.52,219,24,0,3,188,86,1,319,19
-1,42.36,222,2,0,1,107,92,2,549,29
-1,127.64,232,30,0,2,94,86,2,466,19
-1,126.72,69,139,0,2,42,37,2,409,29
133,250.36,71,134,0,2,872,86,2,535,19
-1,396.6,204,3,0,2,425,37,2,175,19
-1,162.26,102,113,0,3,761,54,1,393,29
11,2062.6,250,13,0,2,272,49,2,51,29
97,790.44,54,133,0,3,386,91,1,359,16
-1,47.59,264,1,0,1,430,44,2,575,5
-1,212.34,203,4,0,4,872,44,2,535,29
12,293.2,231,14,0,2,889,99,2,51,29
33,58.95,148,44,0,1,854,86,1,357,16
25,951.88,140,84,0,2,481,37,1,466,29
-1,323.56,248,3,0,2,128,99,2,249,29
42,88.78,175,42,0,4,50,86,2,614,5
-1,360.3,161,67,0,2,188,37,2,319,27
-1,51.09,220,1,0,3,168,74,2,90,29
-1,267.44,171,73,0,3,572,86,2,273,29
-1,74.24,166,20,0,2,437,102,2,570,29
-1,570.04,127,57,0,2,858,67,2,136,29
-1,91.76,206,1,0,2,798,81,2,611,29
-1,83.28,75,119,0,2,705,43,1,317,29
17,159.97,312,242,0,2,697,91,1,27,19
-1,161.42,229,6,0,2,761,86,2,393,19
2,82.26,188,66,0,2,107,99,2,549,5
4,266.7,239,7,0,2,630,86,1,47,29
38,454.49,181,80,0,4,111,40,2,162,19
-1,49.6,262,8,0,2,713,39,2,593,19
-1,53.58,228,1,0,2,490,82,2,617,20
-1,358.8,175,41,0,4,13,37,2,516,29
98,353.22,137,119,0,2,320,92,1,548,29
-1,110.51,242,1,0,2,243,92,2,273,29
-1,862.27,233,5,0,2,784,70,2,544,19
-1,66.2,185,40,0,2,29,74,1,560,19
-1,40.12,165,37,0,2,713,86,2,593,16
8,396.86,182,8,0,2,762,98,2,97,29
-1,109.91,214,16,0,4,419,40,1,83,29
-1,346.87,198,12,0,2,860,56,2,77,29
-1,547.24,9,186,0,2,815,91,1,79,19
1,470.06,256,3,0,4,544,95,2,132,26
-1,20.66,258,1,0,2,461,87,2,29,19
-1,59.71,182,3,0,1,871,44,2,16,5
-1,86.61,190,6,0,2,148,3,2,72,29
32,476.17,222,32,0,2,859,98,2,548,19
-1,136.65,253,5,0,2,545,44,2,261,29
32,60.28,189,56,0,2,871,44,1,16,16
58,802.05,159,59,0,3,801,98,1,131,5
-1,157.56,198,7,0,2,761,86,2,393,19
-1,79.79,249,2,0,1,697,44,2,27,16
16,244.5,243,17,0,1,78,44,2,110,19
185,196.49,7,186,0,1,51,91,1,200,29
-1,101.73,36,168,0,1,269,99,2,163,29
-1,55.1,220,4,0,2,241,40,2,55,19
-1,15.02,205,1,0,2,502,40,2,518,19
-1,10.46,229,1,0,2,502,40,2,518,29
-1,37.68,194,5,0,2,464,56,2,548,29
-1,47.81,190,8,0,2,690,86,1,167,19
-1,947.31,165,48,0,2,322,91,2,492,29
-1,1055.22,219,33,0,7,149,82,2,408,6
-1,215.0,130,54,0,2,188,18,1,319,29
-1,1211.61,190,46,0,6,130,37,2,436,29
-1,621.65,184,11,0,1,235,56,2,186,29
-1,754.68,205,7,0,2,864,54,2,51,29
-1,156.95,157,27,0,3,320,56,2,548,29
-1,284.2,189,5,0,2,681,27,2,118,19
27,1041.74,206,59,0,1,392,4,1,94,19
-1,120.59,212,1,0,1,300,82,2,51,29
-1,619.73,257,16,0,2,759,95,2,359,22
-1,144.41,183,18,0,2,24,40,1,195,29
-1,183.86,227,6,0,2,536,44,1,110,5
25,194.64,205,26,0,4,325,3,1,462,26
8,316.41,163,28,0,2,124,91,1,182,19
19,76.73,134,66,0,2,356,18,2,124,4
-1,65.28,231,2,0,2,455,82,2,454,10
-1,90.72,249,1,0,6,796,102,2,26,29
-1,19.56,236,17,0,4,502,40,1,518,19
-1,370.65,188,45,0,2,206,86,2,605,5
155,425.75,110,156,0,3,536,40,1,110,29
-1,19.5,248,8,0,2,502,40,2,518,29
202,241.16,59,202,0,5,652,3,1,427,19
-1,438.51,232,14,0,4,412,41,2,336,19
48,83.66,148,51,0,2,431,86,1,334,29
-1,118.27,159,36,0,2,745,86,2,561,27
-1,624.72,161,33,0,3,872,86,2,535,19
-1,111.34,201,1,0,2,885,95,2,535,29
-1,1398.27,126,145,0,6,741,91,1,168,29
-1,151.26,213,30,0,2,51,95,1,200,29
-1,122.72,145,72,0,2,410,44,1,386,16
-1,44.4,251,0,0,2,50,97,2,614,19
-1,39.17,189,1,0,2,398,82,2,549,29
-1,282.29,229,22,0,2,52,56,1,531,29
-1,475.9,183,15,0,2,741,56,2,168,19
339,685.8,284,340,0,2,227,91,1,492,5
-1,79.0,257,12,0,2,720,86,2,330,5
-1,113.43,257,1,0,2,860,37,2,77,19
-1,124.99,229,8,0,1,572,74,2,273,29
-1,130.86,226,34,0,2,274,56,2,434,19
-1,104.64,229,37,0,2,35,95,2,515,29
-1,114.28,232,11,0,2,455,16,2,454,29
3,115.51,236,4,0,2,243,86,2,273,5
-1,250.23,234,35,0,2,51,95,1,200,29
-1,166.98,244,6,0,2,776,95,2,359,19
-1,55.94,241,2,0,2,544,71,2,132,5
-1,7.96,217,1,0,2,502,40,2,518,2
-1,30.82,195,14,0,2,778,86,2,304,19
-1,789.32,207,23,0,2,152,94,2,614,29
-1,706.41,112,155,0,1,827,99,2,3,29
-1,126.44,198,20,0,2,653,86,2,566,19
-1,176.74,249,23,0,2,490,56,2,617,29
-1,517.32,210,10,0,4,703,82,2,45,29
-1,941.79,186,15,0,2,183,99,2,368,29
-1,215.11,244,1,0,2,508,95,2,69,22
-1,1413.57,270,3,0,6,815,102,2,79,29
-1,465.2,256,314,0,3,312,37,2,267,19
-1,85.38,209,57,0,4,870,92,2,178,19
-1,546.84,142,50,0,2,78,86,2,110,19
-1,90.97,229,0,0,2,441,6,2,432,19
23,607.03,149,40,0,2,449,18,2,544,19
-1,138.56,202,8,0,2,630,18,2,47,26
-1,46.9,264,5,0,2,87,40,2,120,29
-1,259.95,237,20,0,2,262,86,1,543,19
-1,238.36,218,38,0,2,766,95,1,580,29
-1,70.07,207,47,0,3,151,40,1,296,16
-1,141.59,266,1,0,2,753,99,2,273,29
24,111.77,247,26,0,2,392,86,1,94,19
59,139.37,145,61,0,2,188,37,1,319,29
-1,86.0,247,1,0,2,10,99,2,531,29
-1,37.88,183,63,0,2,252,44,1,563,19
-1,211.94,134,69,0,2,230,91,2,168,29
-1,72.22,253,11,0,2,230,92,2,168,17
32,262.23,180,34,0,1,741,86,1,168,19
-1,105.21,211,3,0,2,859,95,2,548,29
-1,34.47,224,1,0,2,427,75,2,548,26
-1,55.57,245,1,0,2,412,56,2,336,29
-1,31.55,227,3,0,2,173,74,2,191,19
-1,69.82,223,6,0,2,790,16,1,614,5
-1,142.4,240,3,0,2,590,74,2,330,19
-1,68.9,257,1,0,1,678,28,2,24,29
-1,233.62,210,46,0,2,50,67,2,614,19
-1,10.38,269,1,0,2,502,40,2,518,15
75,244.84,150,78,0,2,10,86,2,531,5
-1,191.74,193,3,0,2,350,82,2,427,29
-1,61.02,181,76,0,4,173,74,2,191,29
-1,33.47,190,6,0,1,427,95,2,548,29
-1,51.86,160,93,0,2,452,40,2,328,29
-1,111.86,226,7,0,4,11,40,2,274,29
97,562.05,129,120,0,2,487,37,1,586,5
-1,45.36,272,359,0,2,886,32,2,24,29
-1,193.77,220,1,0,2,339,99,2,212,5
1,111.87,259,1,0,2,535,99,2,51,29
175,543.25,37,202,0,2,170,28,1,37,29
-1,43.92,215,4,0,1,546,86,2,345,29
-1,50.79,195,52,0,2,776,37,2,359,5
0,74.83,212,2,0,2,243,99,2,273,5
-1,602.89,261,2,0,6,478,18,2,287,26
-1,201.31,222,13,0,2,479,3,2,23,29
123,112.65,100,123,0,2,262,37,1,543,29
-1,178.65,179,10,0,2,584,92,2,356,29
-1,37.07,262,1,0,2,708,82,2,570,29
-1,136.53,265,0,0,2,751,99,2,492,29
-1,136.14,201,2,0,1,562,56,2,614,29
4,20.88,186,4,0,1,633,40,1,394,19
-1,120.87,202,0,0,3,307,99,2,11,29
-1,154.8,254,12,0,2,424,92,1,238,29
-1,207.27,243,4,0,1,356,99,2,124,29
-1,711.32,223,2,0,4,716,97,2,611,19
-1,56.56,236,6,0,2,320,56,2,548,26
1,65.34,272,1,0,2,859,40,2,548,29
-1,100.34,184,1,0,2,323,99,2,454,29
78,659.64,133,78,0,2,741,92,1,168,29
-1,627.4,242,10,0,8,634,40,2,72,29
-1,45.24,252,1,0,2,427,98,2,548,22
-1,421.96,164,33,0,2,851,44,1,463,29
118,342.32,54,135,0,2,427,91,1,548,16
14,93.18,51,132,0,2,410,37,1,386,19
13,76.09,158,32,0,2,872,37,1,535,5
-1,142.88,190,76,0,2,572,95,2,273,4
-1,115.85,229,19,0,2,312,37,2,267,29
-1,157.18,262,5,0,2,375,86,2,92,29
89,79.98,90,157,0,1,450,37,2,217,29
22,264.11,246,26,0,2,90,87,2,154,29
-1,70.37,263,1,0,1,286,44,2,176,29
15,71.59,160,23,0,2,50,86,1,614,29
20,541.48,167,21,0,2,815,86,1,79,19
